Days,Queue,RevenuType,Program,Reason,CountryProcessed
17.030706019,<VL EOC Ops Out>,Non-revenue,Enterprise,Order Transaction Request,United Kingdom
14.006400463,<VL EOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Belgium
11.149259259,<VL EOC Ops Out>,Current Revenue,Enterprise,Order Transaction Request,Sweden
17.127627315,<VL EOC Ops Out>,Revenue Unknown,Enterprise,Order Transaction Request,France
0.898981481,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,Portugal
0.993761574,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.941793981,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.225266204,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.239363426,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.163229167,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
1.043750000,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.154884259,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.965520833,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.796701389,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.162650463,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.357731481,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.361631944,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.760092593,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.406203704,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,United Kingdom
1.027060185,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.220370370,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.370810185,<VL EOC Select / Select Plus>,Current Revenue,Select Plus,Order Transaction Request,France
0.367638889,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
0.343483796,<VL EOC Select / Select Plus>,Future Billing,Select Plus,Order Transaction Request,France
2.371400463,<VL LOC Order Rework>,Future Billing,Enterprise,Order Transaction Request,Panama
8.012847222,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Colombia
6.207407407,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.013055556,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Colombia
3.349027778,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Mexico
6.414641204,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.256701389,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Peru
1.743379630,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Brazil
0.985185185,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Costa Rica
0.573576389,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Brazil
0.431863426,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.310902778,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.933900463,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
5.021921296,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Argentina
13.380196759,<VL LOC Orders>,Current Revenue,School,Order Transaction Request,United States
8.069629630,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Colombia
4.211377315,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.185150463,<VL LOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
3.269074074,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.789780093,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.165138889,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.753506944,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.312152778,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Brazil
8.811631944,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Argentina
7.943865741,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Mexico
3.283206019,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Guatemala
4.080243056,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.444097222,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.193773148,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Peru
4.354467593,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.360185185,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Mexico
2.944803241,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Colombia
3.044224537,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.463240741,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.365868056,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.501574074,<VL LOC Orders>,Current Revenue,Campus,Order Transaction Request,United States
0.305451389,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Colombia
0.315104167,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.379479167,<VL LOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
4.817152778,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.880046296,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Mexico
7.896493056,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
8.319872685,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.914212963,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.270636574,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Peru
2.158113426,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Peru
4.899027778,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.161736111,<VL LOC Orders>,Current Revenue,Select Plus,Order Transaction Request,Brazil
0.554247685,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Brazil
2.904050926,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.091168981,<VL LOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.279131944,<VL LOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
6.433680556,<VL LOC Rework>,Non-revenue,Enterprise,Order Transaction Request,Brazil
7.143483796,<VL NAOC Adjustments>,Credit / Rebill,Enterprise,Order Transaction Request,United States
1.903055556,<VL NAOC Adjustments>,Non-revenue,Enterprise,Order Transaction Request,United States
0.002280093,<VL NAOC Electronic Orders>,Non-revenue,Not Program Specific,Order Transaction Request,Canada
2.101886574,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,United States
2.202824074,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
1.184166667,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,Canada
3.341527778,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.651597222,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
1.547083333,<VL NAOC Electronic Orders>,Non-revenue,Select,Order Transaction Request,United States
1.246365741,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,Canada
2.107372685,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,United States
2.366689815,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
0.598703704,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.004201389,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.009027778,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,Ecuador
1.965567130,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,United States
4.834606481,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,United States
1.938726852,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,Mexico
2.103136574,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,Brazil
2.678206019,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.374756944,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
2.660983796,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.538460648,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
3.605879630,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.546030093,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.396736111,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.548078704,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.470659722,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.477650463,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.525486111,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
3.314884259,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.388229167,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.006458333,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,United States
0.085335648,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,United States
0.670763889,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,United States
1.227141204,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,United States
1.113032407,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.128310185,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.253935185,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.291203704,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.089062500,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.297141204,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.078009259,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.066192130,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.016678241,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
0.996504630,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
0.939467593,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.506655093,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.293912037,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.926921296,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,United States
1.988009259,<VL NAOC Electronic Orders>,Revenue Impacting Case / Pending Revenue,Campus,Order Transaction Request,Brazil
1.973194444,<VL NAOC Electronic Orders>,Revenue Unknown,Campus,Order Transaction Request,United States
2.639201389,<VL NAOC Electronic Orders>,Non-revenue,School,Order Transaction Request,Brazil
2.749189815,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
1.227835648,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
1.534976852,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,Canada
2.899212963,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,United States
3.141863426,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.003287037,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.417905093,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.020138889,<VL NAOC Electronic Orders>,Non-revenue,Select Plus,Order Transaction Request,United States
1.427083333,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,Argentina
0.688055556,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.006481481,<VL NAOC Electronic Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.033981481,<VL NAOC Electronic Orders>,Non-revenue,Campus,Order Transaction Request,United States
1.742164352,<VL NAOC Enterprise Agreements>,Current Revenue,Enterprise,Order Transaction Request,United States
0.302777778,<VL NAOC Enterprise Agreements>,Non-revenue,Enterprise,Order Transaction Request,United States
6.317986111,<VL NAOC Enterprise Agreements>,Current Revenue,Enterprise,Order Transaction Request,United States
5.716261574,<VL NAOC Enterprise Agreements>,Credit / Rebill,Enterprise,Order Transaction Request,United States
0.230219907,<VL NAOC Enterprise Agreements>,Current Revenue,Enterprise,Order Transaction Request,United States
4.319571759,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
3.097476852,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
3.124745370,<VL NAOC Order Rework>,Credit / Rebill,Select,Order Transaction Request,United States
4.977951389,<VL NAOC Order Rework>,Credit / Rebill,Select Plus,Order Transaction Request,United States
2.766562500,<VL NAOC Order Rework>,Current Revenue,Enterprise,Order Transaction Request,United States
4.828055556,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
2.236666667,<VL NAOC Order Rework>,Non-revenue,Enterprise,Order Transaction Request,United States
5.420682870,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
4.026493056,<VL NAOC Order Rework>,Credit / Rebill,Campus,Order Transaction Request,United States
0.096793981,<VL NAOC Order Rework>,Current Revenue,Enterprise,Order Transaction Request,United States
2.028506944,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
2.768518519,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
1.439976852,<VL NAOC Order Rework>,Future Billing,Enterprise,Order Transaction Request,United States
1.219062500,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
1.171678241,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
1.175150463,<VL NAOC Order Rework>,Current Revenue,Enterprise,Order Transaction Request,United States
1.129675926,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
3.337187500,<VL NAOC Order Rework>,Current Revenue,Enterprise,Order Transaction Request,United States
0.400601852,<VL NAOC Order Rework>,Non-revenue,Enterprise,Order Transaction Request,United States
3.006944444,<VL NAOC Order Rework>,Future Billing,Enterprise,Order Transaction Request,United States
3.861550926,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
3.328263889,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
0.226400463,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
2.368657407,<VL NAOC Order Rework>,Current Revenue,Enterprise,Order Transaction Request,United States
1.668113426,<VL NAOC Order Rework>,Current Revenue,Enterprise,Order Transaction Request,United States
0.299652778,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
3.166400463,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
13.177939815,<VL NAOC Order Rework>,Credit / Rebill,Enterprise,Order Transaction Request,United States
